code,company,name,gender,age,gender_binary,travel_frequency,avg_flight_price,total_flight_spend,preferred_flight_type,hotel_bookings,avg_hotel_spend,age_group,spending_category,company_enc,preferred_flight_type_enc,age_group_enc,spending_category_enc
906,Acme Factory,Mario Mendoza,male,41,1,294.0,1080.8231292517007,317762.0,firstclass,43.0,512.8879069767441,middle_aged,premium,1,2,1,2
908,Acme Factory,Mary Worley,female,56,0,384.0,1057.1286458333334,405937.4,firstclass,62.0,536.0987096774194,middle_aged,premium,1,2,1,2
910,Acme Factory,William Anderson,male,59,1,2.0,1654.54,3309.08,firstclass,1.0,526.82,middle_aged,luxury,1,2,1,1
911,Acme Factory,Eric Starkey,male,47,1,10.0,1173.7069999999999,11737.07,firstclass,2.0,1041.74,middle_aged,premium,1,2,1,2
912,Acme Factory,Nicole Gray,female,43,0,338.0,1048.8042899408283,354495.85,firstclass,48.0,510.44395833333334,middle_aged,premium,1,2,1,2
913,Acme Factory,Elsa Wagner,female,37,0,60.0,1092.0775,65524.65,firstclass,9.0,577.5822222222222,adult,premium,1,2,0,2
914,Acme Factory,Jeffrey Ramage,male,40,1,398.0,1056.438366834171,420462.47,firstclass,57.0,563.2133333333334,middle_aged,premium,1,2,1,2
915,Acme Factory,Beau Butler,male,56,1,340.0,1057.1531764705883,359432.08,firstclass,55.0,641.4149090909091,middle_aged,premium,1,2,1,2
916,Acme Factory,Clifford Gonzalez,male,33,1,92.0,1101.7966304347826,101365.29,firstclass,23.0,540.8195652173913,adult,premium,1,2,0,2
917,Acme Factory,Claude Ramos,male,46,1,156.0,1038.6746794871794,162033.25,firstclass,23.0,599.6826086956522,middle_aged,premium,1,2,1,2
918,Acme Factory,Jennifer Gray,female,24,0,70.0,1044.403,73108.21,firstclass,11.0,397.06454545454545,young,premium,1,2,3,2
919,Acme Factory,Robert Luther,male,52,1,346.0,1046.1976011560694,361984.37,firstclass,55.0,450.3190909090909,middle_aged,premium,1,2,1,2
920,Acme Factory,Vincent Reyna,male,65,1,238.0,1061.2726890756303,252582.9,firstclass,28.0,411.19428571428574,senior,premium,1,2,2,2
922,Acme Factory,Earl Collins,male,31,1,350.0,1022.7121428571429,357949.25,firstclass,56.0,450.1717857142857,adult,premium,1,2,0,2
924,Acme Factory,Marie Witt,female,45,0,204.0,1063.992205882353,217054.41,firstclass,34.0,528.5797058823529,middle_aged,premium,1,2,1,2
926,Acme Factory,Bertha Garcia,female,28,0,40.0,940.93425,37637.37,economic,4.0,473.055,adult,premium,1,0,0,2
927,Acme Factory,Dolores Chambers,female,55,0,10.0,837.576,8375.76,economic,1.0,60.39,middle_aged,premium,1,0,1,2
928,Acme Factory,Sonia Walsh,female,24,0,174.0,1051.9540229885058,183040.0,firstclass,26.0,605.2873076923078,young,premium,1,2,3,2
929,Acme Factory,Ann Pope,female,37,0,68.0,1085.2513235294118,73797.09,firstclass,9.0,504.46999999999997,adult,premium,1,2,0,2
930,Acme Factory,Juan Steinberg,male,39,1,334.0,1048.732125748503,350276.52999999997,firstclass,52.0,554.1828846153846,adult,premium,1,2,0,2
931,Acme Factory,Michael Whitmire,male,56,1,356.0,1096.3825561797753,390312.19,firstclass,50.0,556.6419999999999,middle_aged,premium,1,2,1,2
932,Acme Factory,Theresa Smith,female,43,0,24.0,1050.5604166666667,25213.45,firstclass,1.0,181.17,middle_aged,premium,1,2,1,2
934,Acme Factory,Harvey Violette,male,25,1,50.0,1050.1712,52508.56,firstclass,7.0,505.5385714285714,adult,premium,1,2,0,2
935,Acme Factory,Santo Christ,male,46,1,322.0,1071.3797204968944,344984.27,firstclass,44.0,513.2318181818182,middle_aged,premium,1,2,1,2
936,Acme Factory,Mary Everts,female,51,0,366.0,1053.4618852459016,385567.05,firstclass,52.0,502.17499999999995,middle_aged,premium,1,2,1,2
939,Acme Factory,Timothy Taylor,male,37,1,120.0,1020.8755833333332,122505.06999999999,economic,19.0,464.14526315789476,adult,premium,1,0,0,2
941,Acme Factory,Wendy Ferguson,female,57,0,302.0,1042.5042715231787,314836.29,firstclass,42.0,502.6559523809524,middle_aged,premium,1,2,1,2
945,Acme Factory,Kirk Mccormick,male,55,1,280.0,1033.3481785714284,289337.49,firstclass,53.0,399.2079245283019,middle_aged,premium,1,2,1,2
947,Acme Factory,Beth Bloodsaw,female,43,0,30.0,1000.7103333333333,30021.31,economic,4.0,382.09999999999997,middle_aged,premium,1,0,1,2
948,Acme Factory,Phyllis Flynn,female,36,0,192.0,1098.2061979166667,210855.59,firstclass,30.0,590.284,adult,premium,1,2,0,2
949,Acme Factory,Regan Edwards,female,54,0,310.0,1074.2884516129031,333029.42,firstclass,47.0,441.581914893617,middle_aged,premium,1,2,1,2
950,Acme Factory,Ivan Henton,male,32,1,14.0,1124.2907142857143,15740.07,premium,3.0,638.46,adult,premium,1,3,0,2
951,Acme Factory,Kathleen Glass,female,35,0,146.0,1029.477602739726,150303.73,firstclass,22.0,504.8504545454545,adult,premium,1,2,0,2
952,Acme Factory,Nathan Binder,male,30,1,334.0,1052.7345808383234,351613.35,firstclass,52.0,474.8473076923077,adult,premium,1,2,0,2
953,Acme Factory,Jeffrey Sutton,male,55,1,122.0,1089.2409016393444,132887.39,firstclass,23.0,511.46043478260873,middle_aged,premium,1,2,1,2
954,Acme Factory,James Potts,male,52,1,12.0,1146.0991666666666,13753.19,firstclass,2.0,150.975,middle_aged,premium,1,2,1,2
955,Acme Factory,Tad Corry,male,27,1,316.0,1053.4037974683545,332875.6,firstclass,50.0,572.0348,adult,premium,1,2,0,2
956,Acme Factory,Clarence Gracely,male,51,1,216.0,1055.3537037037038,227956.4,firstclass,37.0,472.2489189189189,middle_aged,premium,1,2,1,2
957,Acme Factory,Charles Zoutte,male,64,1,310.0,1043.3644516129032,323442.98,firstclass,48.0,462.404375,senior,premium,1,2,2,2
958,Acme Factory,Glenn Jenkins,male,51,1,276.0,1039.4328985507245,286883.48,firstclass,46.0,505.90173913043475,middle_aged,premium,1,2,1,2
960,Acme Factory,Theresa Guttmann,female,33,0,248.0,1048.8000806451614,260102.42,firstclass,37.0,559.9102702702703,adult,premium,1,2,0,2
961,Acme Factory,Howard Price,male,34,1,142.0,1070.661971830986,152034.0,firstclass,22.0,597.9940909090909,adult,premium,1,2,0,2
962,Acme Factory,Tiffany Behm,female,46,0,398.0,1112.8166331658292,442901.02,firstclass,63.0,540.504761904762,middle_aged,premium,1,2,1,2
963,Acme Factory,Robert Taylor,male,54,1,90.0,1046.249,94162.41,firstclass,13.0,521.5976923076923,middle_aged,premium,1,2,1,2
964,Acme Factory,Ernest Bybee,male,62,1,74.0,1061.872162162162,78578.54,firstclass,8.0,478.515,senior,premium,1,2,2,2
966,Acme Factory,Steven Armstrong,male,54,1,140.0,1075.773642857143,150608.31,firstclass,20.0,498.8935,middle_aged,premium,1,2,1,2
968,Acme Factory,Martha Cole,female,41,0,162.0,971.627901234568,157403.72,premium,23.0,607.9826086956522,middle_aged,premium,1,3,1,2
969,Acme Factory,Christopher Marquez,male,27,1,106.0,1073.1878301886793,113757.91,firstclass,19.0,517.501052631579,adult,premium,1,2,0,2
970,Acme Factory,Juan Flood,male,35,1,8.0,851.4024999999999,6811.219999999999,premium,2.0,734.86,adult,premium,1,3,0,2
971,Acme Factory,Mona Wilson,female,58,0,180.0,1034.5654444444444,186221.78,firstclass,23.0,490.4347826086956,middle_aged,premium,1,2,1,2
973,Acme Factory,Kathleen Fernandez,female,64,0,344.0,1057.833604651163,363894.76,firstclass,42.0,544.0385714285715,senior,premium,1,2,2,2
974,Acme Factory,Katina Filion,female,50,0,238.0,1042.228361344538,248050.35,firstclass,33.0,563.77,middle_aged,premium,1,2,1,2
976,Acme Factory,Maria Peterson,female,62,0,94.0,999.1256382978723,93917.81,economic,8.0,482.9675,senior,premium,1,0,2,2
978,Acme Factory,Melanie Mcquistion,female,35,0,104.0,1030.9141346153847,107215.07,firstclass,17.0,501.61882352941177,adult,premium,1,2,0,2
979,Acme Factory,Joshua Hurdle,male,42,1,110.0,1058.6433636363636,116450.77,firstclass,13.0,352.1453846153846,middle_aged,premium,1,2,1,2
980,Acme Factory,Bill Cotton,male,42,1,218.0,1088.763623853211,237350.47,firstclass,27.0,488.54148148148147,middle_aged,premium,1,2,1,2
982,Acme Factory,Clarence Mcintosh,male,57,1,108.0,1080.214074074074,116663.12,firstclass,22.0,538.6063636363637,middle_aged,premium,1,2,1,2
983,Acme Factory,Daniel Marin,male,43,1,0.0,904.0,0.0,economyclass,0.0,495.24,middle_aged,premium,1,1,1,2
985,Acme Factory,Laura Ramirez,female,42,0,306.0,997.5735620915033,305257.51,economic,53.0,424.28641509433965,middle_aged,premium,1,0,1,2
988,Acme Factory,Tosha Hilton,female,36,0,96.0,1064.4298958333334,102185.27,firstclass,17.0,387.5147058823529,adult,premium,1,2,0,2
989,Acme Factory,William Battey,male,28,1,280.0,1047.9996071428573,293439.89,firstclass,40.0,542.85525,adult,premium,1,2,0,2
990,Acme Factory,Lorriane Potts,female,48,0,172.0,1113.1313372093023,191458.59,firstclass,24.0,625.9358333333333,middle_aged,premium,1,2,1,2
991,Acme Factory,Daniel Kraham,male,62,1,84.0,1149.5983333333334,96566.26,firstclass,12.0,435.5508333333333,senior,premium,1,2,2,2
992,Acme Factory,Claudia Liang,female,27,0,396.0,1055.4300757575757,417950.31,firstclass,63.0,437.6661904761905,adult,premium,1,2,0,2
993,Acme Factory,Shirley Baldwin,female,38,0,318.0,1023.6235849056603,325512.3,firstclass,46.0,533.8176086956522,adult,premium,1,2,0,2
994,Acme Factory,Marion Deleon,female,26,0,34.0,962.740294117647,32733.17,economic,5.0,605.2059999999999,adult,premium,1,0,0,2
997,Acme Factory,Shirley Rowles,female,39,0,118.0,1018.9552542372882,120236.72,firstclass,15.0,455.5013333333334,adult,premium,1,2,0,2
1001,Acme Factory,Josephine Strasser,female,21,0,366.0,1066.7396994535518,390426.73,firstclass,53.0,548.7745283018868,young,premium,1,2,3,2
1002,Acme Factory,Nancy Kramer,female,55,0,334.0,1068.0594311377245,356731.85,firstclass,50.0,492.2882,middle_aged,premium,1,2,1,2
1003,Acme Factory,Wanda Underwood,female,38,0,374.0,1057.7192513368984,395587.0,firstclass,59.0,564.5979661016949,adult,premium,1,2,0,2
1005,Acme Factory,Tara Moore,female,54,0,358.0,1095.6337709497207,392236.89,firstclass,55.0,583.7681818181818,middle_aged,premium,1,2,1,2
1007,Acme Factory,Shirley Barnhill,female,51,0,138.0,1056.0015217391303,145728.21,firstclass,15.0,498.75600000000003,middle_aged,premium,1,2,1,2
1010,Acme Factory,Donald Bennett,male,61,1,66.0,1045.2895454545455,68989.11,firstclass,13.0,431.6,senior,premium,1,2,2,2
1012,Acme Factory,Marvel Gill,female,46,0,306.0,1043.8755555555556,319425.92,firstclass,43.0,395.1518604651163,middle_aged,premium,1,2,1,2
1013,Acme Factory,Lydia Estrella,female,31,0,196.0,1085.7144897959183,212800.04,firstclass,27.0,573.0096296296297,adult,premium,1,2,0,2
1016,Acme Factory,Nola Harris,female,54,0,2.0,907.31,1814.62,economic,0.0,495.24,middle_aged,premium,1,0,1,2
1017,Acme Factory,Duane Norton,male,47,1,120.0,1001.63675,120196.41,firstclass,17.0,423.50529411764705,middle_aged,premium,1,2,1,2
1018,Acme Factory,Elke Cavallaro,female,31,0,10.0,1176.339,11763.39,firstclass,3.0,541.09,adult,premium,1,2,0,2
1019,Acme Factory,Doris Irby,female,31,0,384.0,1054.856484375,405064.89,firstclass,48.0,420.848125,adult,premium,1,2,0,2
1020,Acme Factory,Trina Smith,female,34,0,98.0,1076.0365306122449,105451.58,firstclass,10.0,518.755,adult,premium,1,2,0,2
1021,Acme Factory,Martha Calhoun,female,58,0,154.0,1048.274025974026,161434.2,firstclass,27.0,728.0300000000001,middle_aged,premium,1,2,1,2
1023,Acme Factory,Robert Avila,male,54,1,60.0,1086.3588333333332,65181.53,firstclass,7.0,444.76142857142855,middle_aged,premium,1,2,1,2
1025,Acme Factory,Steven Napier,male,57,1,4.0,952.0074999999999,3808.0299999999997,economic,0.0,495.24,middle_aged,premium,1,0,1,2
1026,Acme Factory,Ted Bonneau,male,44,1,400.0,1020.816375,408326.55,firstclass,51.0,572.623137254902,middle_aged,premium,1,2,1,2
1028,Acme Factory,Jonathan Crawford,male,59,1,212.0,1097.4239150943397,232653.87,firstclass,29.0,515.9603448275863,middle_aged,premium,1,2,1,2
1029,Acme Factory,Steven Carlisle,male,43,1,374.0,1059.6168983957218,396296.72,firstclass,62.0,492.13403225806456,middle_aged,premium,1,2,1,2
1033,Acme Factory,Chad Treisch,male,53,1,286.0,1053.4343706293705,301282.23,firstclass,42.0,504.9264285714286,middle_aged,premium,1,2,1,2
1034,Acme Factory,Alton Jastrebski,male,32,1,116.0,1001.1486206896552,116133.24,firstclass,16.0,310.749375,adult,premium,1,2,0,2
1036,Acme Factory,Helen Hammond,female,60,0,182.0,1046.5315384615385,190468.74,firstclass,31.0,462.14451612903224,senior,premium,1,2,2,2
1037,Acme Factory,Amanda Kohn,female,40,0,202.0,1011.3649009900989,204295.71,firstclass,39.0,554.4617948717948,middle_aged,premium,1,2,1,2
1038,Acme Factory,Alice Hernandez,female,46,0,76.0,1018.7140789473684,77422.27,economic,12.0,533.9525,middle_aged,premium,1,0,1,2
1039,Acme Factory,Laura Jaynes,female,44,0,352.0,1024.6424431818182,360674.14,firstclass,44.0,506.97681818181815,middle_aged,premium,1,2,1,2
1040,Acme Factory,Jean Duke,male,36,1,332.0,1052.4515060240965,349413.9,firstclass,48.0,595.303125,adult,premium,1,2,0,2
1041,Acme Factory,Mike Casillas,male,33,1,386.0,1055.295829015544,407344.19,firstclass,60.0,487.8581666666667,adult,premium,1,2,0,2
1042,Acme Factory,Juan Pearson,male,65,1,152.0,1075.5065131578947,163476.99,firstclass,18.0,609.2172222222222,senior,premium,1,2,2,2
1044,Acme Factory,Adam Clasen,male,27,1,58.0,1078.6768965517242,62563.26,firstclass,7.0,574.3242857142857,adult,premium,1,2,0,2
1048,Acme Factory,Grace Martin,female,27,0,312.0,1057.3464423076923,329892.09,firstclass,42.0,557.2640476190476,adult,premium,1,2,0,2
1049,Acme Factory,Nannie Warren,female,53,0,270.0,1006.8072222222223,271837.95,economic,48.0,505.3929166666667,middle_aged,premium,1,0,1,2
1051,Acme Factory,Catalina Rosario,female,57,0,160.0,1024.2126875,163874.03,economic,23.0,474.15086956521736,middle_aged,premium,1,0,1,2
1053,Acme Factory,Paul Hovermale,male,46,1,214.0,1052.6485046728972,225266.78,firstclass,26.0,511.9676923076923,middle_aged,premium,1,2,1,2
1054,Acme Factory,Leslie Rosas,female,38,0,58.0,1059.0058620689654,61422.34,firstclass,11.0,553.7781818181818,adult,premium,1,2,0,2
1056,Acme Factory,Guy Love,male,37,1,378.0,1074.7908994708996,406270.96,firstclass,62.0,490.1545161290323,adult,premium,1,2,0,2
1057,Acme Factory,Mark Harris,male,50,1,128.0,1072.05484375,137223.02,firstclass,14.0,616.0257142857143,middle_aged,premium,1,2,1,2
1058,Acme Factory,Charles Gibbons,male,44,1,252.0,1062.0865873015873,267645.82,firstclass,35.0,385.9402857142857,middle_aged,premium,1,2,1,2
1061,Acme Factory,Lisa Treadway,female,31,0,326.0,1033.0327607361962,336768.68,firstclass,40.0,485.696,adult,premium,1,2,0,2
1062,Acme Factory,Gilbert Burroughs,male,27,1,110.0,1071.9648181818181,117916.13,firstclass,17.0,446.9441176470588,adult,premium,1,2,0,2
1064,Acme Factory,Mark Brownfield,male,63,1,244.0,1020.6962704918033,249049.88999999998,firstclass,35.0,450.3588571428571,senior,premium,1,2,2,2
1065,Acme Factory,Casey Joos,male,60,1,202.0,1047.0928712871287,211512.76,firstclass,32.0,479.0071875,senior,premium,1,2,2,2
1066,Acme Factory,Virginia Walker,female,43,0,342.0,1035.4253508771928,354115.47,firstclass,55.0,454.3483636363636,middle_aged,premium,1,2,1,2
1067,Acme Factory,Rosita Dorsch,female,36,0,186.0,1031.4996774193548,191858.94,firstclass,28.0,508.6114285714286,adult,premium,1,2,0,2
1068,Acme Factory,Melissa Morrison,female,61,0,12.0,1091.6850000000002,13100.220000000001,firstclass,2.0,245.25,senior,premium,1,2,2,2
1069,Acme Factory,Luther Campbell,male,49,1,288.0,1048.6979861111113,302025.02,firstclass,44.0,533.2286363636364,middle_aged,premium,1,2,1,2
1070,Acme Factory,Darren Rice,male,26,1,288.0,1071.4555208333334,308579.19,firstclass,50.0,558.8844,adult,premium,1,2,0,2
1072,Acme Factory,Glenna Ernst,female,47,0,90.0,1077.7654444444445,96998.89,firstclass,19.0,418.0647368421053,middle_aged,premium,1,2,1,2
1073,Acme Factory,Monika Lightner,female,62,0,182.0,1054.3006593406594,191882.72,premium,26.0,504.4392307692308,senior,premium,1,3,2,2
1074,Acme Factory,Judy Dickie,female,34,0,342.0,1094.792192982456,374418.93,firstclass,56.0,436.45678571428573,adult,premium,1,2,0,2
1076,Acme Factory,Camille Bosley,female,47,0,306.0,1023.4754901960785,313183.5,firstclass,47.0,470.2655319148936,middle_aged,premium,1,2,1,2
1079,Acme Factory,Hortensia Finch,female,62,0,232.0,1124.1378448275862,260799.98,firstclass,35.0,570.5022857142858,senior,premium,1,2,2,2
1080,Acme Factory,Ramon Shoji,male,53,1,364.0,1044.6835164835165,380264.8,firstclass,59.0,568.2628813559322,middle_aged,premium,1,2,1,2
1081,Acme Factory,Albert Sparks,male,58,1,42.0,919.9092857142857,38636.19,firstclass,10.0,367.921,middle_aged,premium,1,2,1,2
1082,Acme Factory,Jonathan Partlow,male,37,1,204.0,1033.8619607843136,210907.84,firstclass,28.0,473.0003571428571,adult,premium,1,2,0,2
1084,Acme Factory,Gregory Clay,male,59,1,12.0,913.5916666666667,10963.1,firstclass,4.0,492.19,middle_aged,premium,1,2,1,2
1085,Acme Factory,Rose Snow,female,23,0,294.0,1057.2244217687073,310823.98,firstclass,49.0,447.624693877551,young,premium,1,2,3,2
1087,Acme Factory,Sona Paolucci,female,52,0,60.0,1081.8028333333334,64908.17,firstclass,10.0,496.514,middle_aged,premium,1,2,1,2
1088,Acme Factory,Jack Gold,male,24,1,96.0,1047.8603125,100594.59,firstclass,13.0,430.21999999999997,young,premium,1,2,3,2
1091,Acme Factory,Richard Mcdaries,male,22,1,364.0,1070.8052472527472,389773.11,firstclass,60.0,527.0901666666666,young,premium,1,2,3,2
1092,Acme Factory,Bryon Denton,male,38,1,154.0,1011.5266233766234,155775.1,firstclass,19.0,665.9610526315789,adult,premium,1,2,0,2
1093,Acme Factory,Todd Morgan,male,24,1,74.0,999.6856756756757,73976.74,firstclass,7.0,474.02714285714285,young,premium,1,2,3,2
1094,Acme Factory,Arlene Suk,female,25,0,40.0,973.39175,38935.67,economic,3.0,691.7566666666667,adult,premium,1,0,0,2
1095,Acme Factory,Sam Donnelly,male,26,1,316.0,1074.3664556962026,339499.8,firstclass,45.0,513.9511111111111,adult,premium,1,2,0,2
1096,Acme Factory,Rosemary Finnell,female,29,0,190.0,1022.9581052631579,194362.04,firstclass,23.0,502.6826086956522,adult,premium,1,2,0,2
1098,Acme Factory,Lyman Aguinaldo,male,61,1,102.0,1035.9801960784314,105669.98,firstclass,14.0,526.9764285714285,senior,premium,1,2,2,2
1099,Acme Factory,Joseph Nitz,male,36,1,122.0,1115.7928688524592,136126.73,firstclass,20.0,537.249,adult,premium,1,2,0,2
1101,Acme Factory,Kristin Gaiser,female,58,0,326.0,1055.4700920245398,344083.25,firstclass,52.0,498.13750000000005,middle_aged,premium,1,2,1,2
1103,Acme Factory,Bernice Baker,female,23,0,274.0,1053.5707299270073,288678.38,firstclass,48.0,442.99916666666667,young,premium,1,2,3,2
1106,Acme Factory,Dwight Hammers,male,34,1,104.0,1053.1019230769232,109522.6,firstclass,16.0,561.531875,adult,premium,1,2,0,2
1107,Acme Factory,Hildegard Gerlach,female,40,0,52.0,994.5428846153845,51716.229999999996,economic,10.0,646.234,middle_aged,premium,1,0,1,2
1108,Acme Factory,Jennifer Ferrer,female,65,0,302.0,1028.0495364238411,310470.96,firstclass,48.0,455.5577083333333,senior,premium,1,2,2,2
1109,Acme Factory,Gregory Fiorini,male,28,1,98.0,1076.0980612244898,105457.61,firstclass,13.0,636.0038461538461,adult,premium,1,2,0,2
1111,Acme Factory,Agnes Allen,female,61,0,256.0,1082.760625,277186.72,firstclass,29.0,615.3237931034482,senior,premium,1,2,2,2
1113,Acme Factory,Travis Cordell,male,44,1,204.0,1024.7244607843138,209043.79,premium,33.0,453.81545454545454,middle_aged,premium,1,3,1,2
1114,Acme Factory,Sandra Wang,female,50,0,104.0,1039.6047115384615,108118.89,firstclass,12.0,268.49583333333334,middle_aged,premium,1,2,1,2
1115,Acme Factory,Naomi Varner,female,58,0,72.0,950.8826388888889,68463.55,economic,7.0,593.7228571428572,middle_aged,premium,1,0,1,2
1116,Acme Factory,Henry Korczynski,male,21,1,278.0,1052.9420503597123,292717.89,firstclass,41.0,477.4587804878049,young,premium,1,2,3,2
1118,Acme Factory,Emanuel Ross,male,47,1,140.0,1021.3971428571429,142995.6,premium,23.0,514.4573913043479,middle_aged,premium,1,3,1,2
1120,Acme Factory,Josephine Underwood,female,56,0,238.0,1047.2259243697479,249239.77,firstclass,36.0,502.4983333333333,middle_aged,premium,1,2,1,2
1121,Acme Factory,Carrie Weir,female,43,0,230.0,1044.9056956521738,240328.31,firstclass,33.0,565.710909090909,middle_aged,premium,1,2,1,2
1122,Acme Factory,Kevin Summers,male,43,1,104.0,1090.4699038461538,113408.87,firstclass,20.0,494.23999999999995,middle_aged,premium,1,2,1,2
1123,Acme Factory,Heath Lapierre,male,33,1,222.0,1023.7966666666666,227282.86,firstclass,31.0,444.35677419354835,adult,premium,1,2,0,2
1124,Acme Factory,Claude Hiatt,male,24,1,18.0,1021.9566666666667,18395.22,premium,6.0,501.2583333333334,young,premium,1,3,3,2
1125,Acme Factory,Rebecca Englert,female,50,0,120.0,1086.0710000000001,130328.52,firstclass,18.0,599.0638888888889,middle_aged,premium,1,2,1,2
1126,Acme Factory,Walter Bernat,male,27,1,282.0,1067.30109929078,300978.91,firstclass,43.0,554.1818604651163,adult,premium,1,2,0,2
1127,Acme Factory,Holly Payton,female,46,0,374.0,1025.517245989305,383543.45,firstclass,61.0,533.6583606557377,middle_aged,premium,1,2,1,2
1129,Acme Factory,Melvin Griggs,male,48,1,80.0,1022.949625,81835.97,premium,15.0,591.6853333333333,middle_aged,premium,1,3,1,2
1131,Acme Factory,Aaron Dyson,male,28,1,228.0,1051.8478947368421,239821.32,firstclass,34.0,446.834705882353,adult,premium,1,2,0,2
1132,Acme Factory,Shannon Venegas,female,38,0,172.0,1056.3362790697674,181689.84,firstclass,30.0,574.626,adult,premium,1,2,0,2
1133,Acme Factory,Brady Harris,male,57,1,64.0,1052.3365625,67349.54,firstclass,7.0,574.3857142857142,middle_aged,premium,1,2,1,2
1135,Acme Factory,Jessica Sancho,female,38,0,364.0,1081.892967032967,393809.04,firstclass,54.0,569.1248148148148,adult,premium,1,2,0,2
1137,Acme Factory,Jessica Christensen,female,47,0,84.0,990.6126190476191,83211.46,firstclass,12.0,532.9733333333334,middle_aged,premium,1,2,1,2
1138,Acme Factory,Leonora Davis,female,26,0,348.0,1038.2704022988505,361318.1,premium,69.0,478.64507246376814,adult,premium,1,3,0,2
1139,Acme Factory,Marcos Kirk,male,34,1,264.0,1085.0716287878786,286458.91,firstclass,39.0,589.7841025641026,adult,premium,1,2,0,2
1140,Acme Factory,Nathan Robertson,male,58,1,302.0,1099.2604304635763,331976.65,firstclass,47.0,521.1793617021277,middle_aged,premium,1,2,1,2
1141,Acme Factory,Anthony Doggett,male,28,1,268.0,1000.0352985074628,268009.46,firstclass,47.0,551.4840425531914,adult,premium,1,2,0,2
1142,Acme Factory,Larry Gonzales,male,36,1,110.0,1009.8163636363637,111079.8,economic,11.0,439.7627272727273,adult,premium,1,0,0,2
1144,Acme Factory,Norbert Covington,male,30,1,58.0,1146.1682758620689,66477.76,firstclass,7.0,564.4557142857143,adult,premium,1,2,0,2
1146,Umbrella LTDA,Cynthia Espinal,female,63,0,222.0,991.5517117117117,220124.48,economic,38.0,562.5718421052632,senior,premium,3,0,2,2
1147,Umbrella LTDA,Bradley Slaughter,male,33,1,354.0,1053.5203389830508,372946.2,firstclass,45.0,467.7457777777778,adult,premium,3,2,0,2
1148,Umbrella LTDA,Laurel Rodriguez,female,45,0,396.0,1070.5460606060606,423936.24,firstclass,56.0,503.03839285714287,middle_aged,premium,3,2,1,2
1149,Umbrella LTDA,Troy Gates,male,59,1,334.0,1059.725479041916,353948.31,firstclass,53.0,499.3088679245283,middle_aged,premium,3,2,1,2
1151,Umbrella LTDA,Kathy Le,female,29,0,188.0,987.8524468085106,185716.26,economic,20.0,453.821,adult,premium,3,0,0,2
1152,Umbrella LTDA,Daniel Swanger,male,31,1,128.0,1043.436484375,133559.87,firstclass,23.0,580.3978260869565,adult,premium,3,2,0,2
1153,Umbrella LTDA,Joyce Holsten,female,42,0,318.0,1027.5974528301886,326775.99,firstclass,46.0,458.91782608695655,middle_aged,premium,3,2,1,2
1154,Umbrella LTDA,Amy Miller,female,28,0,150.0,1072.9442666666666,160941.63999999998,firstclass,23.0,565.1891304347827,adult,premium,3,2,0,2
1155,Umbrella LTDA,Megan Anderson,female,59,0,366.0,1042.6134699453553,381596.53,firstclass,62.0,522.6670967741935,middle_aged,premium,3,2,1,2
1156,Umbrella LTDA,Michael Mitchell,male,31,1,358.0,1060.246592178771,379568.28,firstclass,57.0,476.2685964912281,adult,premium,3,2,0,2
1157,Umbrella LTDA,Vilma Gehring,female,58,0,180.0,1063.6730555555555,191461.15,firstclass,24.0,559.3183333333333,middle_aged,premium,3,2,1,2
1158,Umbrella LTDA,Kristyn Vincent,female,39,0,170.0,1059.151294117647,180055.72,firstclass,37.0,466.5078378378379,adult,premium,3,2,0,2
1159,Umbrella LTDA,Crystal Fontaine,female,40,0,286.0,1005.0746503496503,287451.35,firstclass,41.0,479.50634146341457,middle_aged,premium,3,2,1,2
1160,Umbrella LTDA,Garth Alvarez,male,47,1,138.0,1093.6158695652173,150918.99,firstclass,19.0,526.6310526315789,middle_aged,premium,3,2,1,2
1161,Umbrella LTDA,Mildred Correa,female,47,0,128.0,989.937578125,126712.01,firstclass,19.0,467.74684210526317,middle_aged,premium,3,2,1,2
1162,Umbrella LTDA,Donnie Taylor,male,36,1,260.0,1077.4051153846156,280125.33,firstclass,37.0,625.6178378378379,adult,premium,3,2,0,2
1163,Umbrella LTDA,Robert Chalker,male,44,1,176.0,1063.5117045454544,187178.06,firstclass,25.0,489.56880000000007,middle_aged,premium,3,2,1,2
1164,Umbrella LTDA,John Brooks,male,39,1,326.0,1056.9650000000001,344570.59,firstclass,42.0,443.39238095238096,adult,premium,3,2,0,2
1165,Umbrella LTDA,Shonna Humpherys,female,61,0,354.0,1074.2077401129943,380269.54,firstclass,54.0,442.86981481481484,senior,premium,3,2,2,2
1166,Umbrella LTDA,John Watson,male,32,1,274.0,1033.7949270072993,283259.81,firstclass,36.0,540.1063888888889,adult,premium,3,2,0,2
1167,Umbrella LTDA,Richard Kiani,male,21,1,180.0,1023.8422777777779,184291.61000000002,firstclass,30.0,459.94800000000004,young,premium,3,2,3,2
1168,Umbrella LTDA,Myrtle Johnson,female,31,0,32.0,950.2840625,30409.09,premium,4.0,532.0675,adult,premium,3,3,0,2
1169,Umbrella LTDA,Edward Jablonski,male,50,1,82.0,1061.2634146341463,87023.6,firstclass,12.0,355.57916666666665,middle_aged,premium,3,2,1,2
1170,Umbrella LTDA,William Henslee,male,62,1,342.0,1060.274941520468,362614.03,firstclass,61.0,505.74409836065576,senior,premium,3,2,2,2
